"ASIN","Product Title","Shipped COGS","Shipped COGS - % of Total","Shipped COGS - Prior Period","Shipped COGS - Last Year","Shipped Units","Shipped Units - % of Total","Shipped Units - Prior Period","Shipped Units - Last Year","Ordered Units","Ordered Units - % of Total","Ordered Units - Prior Period","Ordered Units - Last Year","Customer Returns","Free Replacements","Subcategory (Sales Rank)","Average Sales Price","Average Sales Price - Prior Period","Glance Views","Change in Glance View - Prior Period","Change in GV Last Year","Conversion Rate","Rep OOS","Rep OOS - % of Total","Rep OOS - Prior Period","LBB (Price)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B071V6QYL3","FURINNO 5 Tier Wall Mount Floating Corner Square Shelf, Espresso","$114.30","0.10%","0.00%","0.00%",10,"0.16%","0.00%","0.00%",7,"0.12%","0.00%","0.00%",0,0,146,"$16.64","0.00%",100,"-3.85%","0.00%","7.00%","0.00%","0.00%","0.00%","1.98%"
"B07PM8TFBJ","Furinno Turn-S-Tube 3-Tier Compact Multipurpose Shelf Display Rack, Square, Dark Cherry/Black","$114.10","0.10%","600.00%","133.33%",7,"0.11%","600.00%","133.33%",0,"0.00%","-100.00%","-100.00%",0,0,132,"$34.72","0.03%",57,"-25.00%","-76.83%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07FK8QDC4","FURINNO Turn-N-Tube 5-Tier Multipurpose Shelf Display Rack, Classic, Espresso/Black","$114.00","0.10%","-5.85%","-63.64%",4,"0.06%","-20.00%","-63.64%",4,"0.07%","33.33%","0.00%",0,0,178,"$38.25","0.00%",72,"-15.29%","-77.98%","5.56%","1.37%","0.01%","-40.41%","0.00%"
"B07G82SZPR","FURINNO Basic 3-Tier Bookcase Storage Shelves, French Oak Grey/Black","$111.57","0.10%","-64.83%","0.00%",6,"0.09%","-62.50%","0.00%",19,"0.32%","171.43%","1,800.00%",1,0,146,"$33.40","0.00%",433,"-38.84%","78.19%","4.39%","2.24%","0.14%","35.65%","0.00%"
"B075VV131L","FURINNO KidKanac Bookshelf, Light Blue","$110.31","0.10%","200.00%","-15.60%",3,"0.05%","200.00%","-25.00%",1,"0.02%","-50.00%","-88.89%",0,0,58,"$43.60","0.00%",117,"4.46%","-48.68%","0.85%","5.93%","0.09%","125.42%","0.00%"
"B082NBV4BC","FURINNO Jensen TV Stand with Shelf, French Oak Grey","$110.00","0.10%","0.00%","0.00%",1,"0.02%","0.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,391,"$135.18","1.62%",62,"10.71%","0.00%","1.61%","0.00%","0.00%","0.00%","0.00%"
"B07FL6ZFDL","FURINNO Turn-N-Tube 4-Tier Multipurpose Shelf Display Rack, Single, Columbia Walnut/Black","$110.00","0.10%","-44.44%","-37.50%",5,"0.08%","-44.44%","-37.50%",4,"0.07%","-20.00%","-50.00%",0,0,154,"$37.94","2.30%",221,"-15.33%","-60.47%","1.81%","3.12%","0.09%","-17.19%","0.00%"
"B074NDJZ3L","Furinno 5-Cube Reversible Open Shelf, White/Pink 11069WH/PI","$109.71","0.09%","-10.00%","-84.51%",9,"0.14%","-10.00%","-75.68%",8,"0.14%","33.33%","-74.19%",0,0,66,"$42.56","9.34%",218,"0.46%","-87.83%","3.67%","0.00%","0.00%","0.00%","0.00%"
"B07PM8QZQT","Furinno Turn-S-Tube 3-Tier Compact Multipurpose Shelf Display Rack, Square, Columbia Walnut/Black","$109.16","0.09%","73.44%","-7.18%",8,"0.12%","33.33%","14.29%",7,"0.12%","0.00%","-12.50%",0,0,142,"$26.36","0.00%",123,"-32.42%","-55.91%","5.69%","0.00%","0.00%","0.00%","0.00%"
"B07C2FJH4M","FURINNO Laval Bed Frame, Twin, Stone","$107.40","0.09%","0.00%","0.00%",1,"0.02%","0.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,"1,313","$150.86","0.00%",50,"-20.63%","0.00%","2.00%","0.00%","0.00%","0.00%","0.00%"
"B075R9K5KF","FURINNO Stylish End Table, 2-Pack, French Oak Grey/Black","$105.78","0.09%","-12.59%","15.68%",7,"0.11%","-12.50%","16.67%",2,"0.03%","-83.33%","-75.00%",0,0,324,"$38.73","-15.71%",152,"-59.47%","-18.28%","1.32%","0.00%","0.00%","-100.00%","0.00%"
"B081CP3JYY","Furinno FB17020K-ST Laval Button Tufted Upholstered Platform Bed - King (Stone)","$104.70","0.09%","-77.60%","0.00%",1,"0.02%","-75.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,257,"$250.65","1.20%",176,"-7.37%","0.00%","0.57%","0.00%","0.00%","0.00%","0.00%"
"B07TCDMWLZ","Furinno Turn-N-Tube 5-Tier Accent Display Rack, French Oak Grey/Black","$104.60","0.09%","33.33%","0.00%",4,"0.06%","33.33%","0.00%",4,"0.07%","33.33%","300.00%",0,0,156,"$36.76","0.00%",124,"6.90%","4.20%","3.23%","7.26%","0.12%","68.39%","0.00%"
"B01L8TC0HW","FURINNO Jaya Computer Study Desk with Bin, Brown","$101.87","0.09%","197.43%","-83.86%",4,"0.06%","0.00%","-85.71%",2,"0.03%","-33.33%","-94.59%",0,0,498,"$46.06","0.00%",147,"-19.23%","-87.63%","1.36%","2.65%","0.05%","23.18%","0.00%"
"B074NDJNPG","Furinno 3-Tier Open Shelf Bookcase, White/Pink 11003WH/PI","$101.09","0.09%","-18.78%","0.00%",11,"0.17%","-15.38%","0.00%",12,"0.20%","-7.69%","0.00%",0,0,111,"$20.46","0.00%",438,"4.29%","0.00%","2.74%","0.23%","0.01%","0.00%","0.00%"
"B07K3B4H4M","Furinno Turn-N-Tube with 5 Shelves Toilet Space Saver, Espresso/Black","$97.89","0.08%","-62.50%","-40.00%",3,"0.05%","-62.50%","-40.00%",6,"0.10%","200.00%","100.00%",1,0,38,"$51.46","-4.69%",174,"-21.27%","16.78%","3.45%","0.00%","0.00%","-100.00%","0.00%"
"B076HYG53B","FURINNO Basic 3x2 Bookcase Storage, Dark Walnut","$97.26","0.08%","-18.24%","-49.60%",4,"0.06%","-20.00%","-33.33%",10,"0.17%","100.00%","900.00%",1,0,138,"$44.87","5.17%",308,"-6.38%","18.92%","3.25%","0.00%","0.00%","0.00%","0.00%"
"B07FK62HZ7","FURINNO Turn-N-Tube Display Rack, 3-Tier Single, Pink/White","$95.97","0.08%","-49.94%","350.56%",8,"0.12%","-55.56%","300.00%",10,"0.17%","0.00%","0.00%",0,0,134,"$23.42","0.00%",379,"-8.89%","0.00%","2.64%","0.78%","0.04%","-52.44%","0.00%"
"B00IZCW2ZG","Furinno Basic 3-Tier Bookcase Storage Shelves, Dark Brown","$94.58","0.08%","44.53%","-67.26%",5,"0.08%","25.00%","-75.00%",2,"0.03%","-71.43%","-80.00%",0,0,128,"$35.11","0.07%",267,"-44.95%","-23.93%","0.75%","2.91%","0.11%","-29.90%","0.00%"
"B07G1Z1XT6","FURINNO Simplistic End Table, Cream Faux Marble","$93.60","0.08%","290.00%","-74.00%",4,"0.06%","300.00%","-73.33%",3,"0.05%","0.00%","-75.00%",0,0,530,"$37.99","0.00%",51,"21.43%","-95.15%","5.88%","3.77%","0.03%","0.00%","0.00%"
"B081CNV6Z3","FURINNO Laval Button Tufted Upholstered Platform Bed - Twin (Stone)","$93.25","0.08%","0.00%","0.00%",1,"0.02%","0.00%","0.00%",0,"0.00%","-100.00%","0.00%",1,0,319,"$137.47","0.00%",85,"8.97%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07HH3ZBWV","Furinno Turn-S-Tube Shelf Display Rack, 3-Tier Square, Americano/Black","$92.95","0.08%","-55.21%","-40.76%",6,"0.09%","-57.14%","-53.85%",13,"0.22%","85.71%","18.18%",0,0,154,"$24.59","0.00%",271,"1.88%","-46.12%","4.80%","0.00%","0.00%","-100.00%","0.00%"
"B07Z4HSFMJ","Furinno Indo L-Shaped Desk, White","$92.50","0.08%","-66.67%","0.00%",1,"0.02%","-66.67%","0.00%",0,"0.00%","-100.00%","0.00%",0,0,581,"$127.28","0.00%",141,"24.78%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B092C9TW5N","Furinno Andrey End Side Night Stand/Bedside Table with Bin Drawer, 1-Pack, Dark Espresso/Brown","$91.85","0.08%","400.00%","0.00%",5,"0.08%","400.00%","0.00%",1,"0.02%","-75.00%","0.00%",0,0,582,"$26.71","0.00%",46,"-30.30%","0.00%","2.17%","0.00%","0.00%","0.00%","0.00%"
"B07FL643YV","FURINNO Go Green Home Laptop Notebook Computer Desk/Table, With 2 Bin Drawers, Columbia Walnut/Black/Dark Brown","$91.59","0.08%","159.46%","-62.93%",3,"0.05%","200.00%","-57.14%",3,"0.05%","50.00%","-50.00%",0,0,603,"$39.71","0.00%",50,"-60.94%","-86.19%","6.00%","3.85%","0.03%","400.00%","0.00%"
"B004UME2PS","Furinno End Table Bedroom Night Stand w/Bin Drawer, Espresso/Brown","$91.48","0.08%","-89.46%","-54.65%",10,"0.16%","-85.29%","-54.55%",49,"0.84%","63.33%","600.00%",3,0,336,"$26.08","33.00%","1,083","64.09%","307.14%","4.52%","2.30%","0.34%","-23.00%","0.00%"
"B082MMRFLV","Furinno FB19821TWH Pessac PU Leather Upholstered Platform, Twin, White","$90.50","0.08%","-75.00%","-66.67%",1,"0.02%","-75.00%","-66.67%",2,"0.03%","0.00%","0.00%",1,0,326,"$126.42","0.00%",273,"-0.73%","0.00%","0.73%","0.00%","0.00%","0.00%","0.00%"
"B07H2F22N2","Furinno Turn-S-Tube TV Entertainment Center, Cream Faux Marble/White","$90.00","0.08%","0.00%","-25.00%",3,"0.05%","0.00%","-25.00%",5,"0.09%","400.00%","150.00%",0,0,401,"$42.63","0.00%",153,"-2.55%","15.91%","3.27%","1.95%","0.04%","3.25%","0.00%"
"B00NIYX818","Furinno Turn-N-Tube Accent Decorative Shelf, French Oak/Grey","$89.88","0.08%","14.21%","29.55%",9,"0.14%","12.50%","80.00%",10,"0.17%","42.86%","-33.33%",0,0,184,"$16.05","0.00%",155,"-7.19%","-73.99%","6.45%","6.63%","0.15%","7.23%","0.00%"
"B07DRYR1MZ","FURINNO Turn-N-Tube 3-Tier Compact Multipurpose Shelf Display Rack, Classic, Espresso/Black","$86.40","0.07%","-29.41%","140.00%",5,"0.08%","-28.57%","150.00%",4,"0.07%","-42.86%","0.00%",1,0,64,"$20.66","0.00%",92,"-19.30%","-51.83%","4.35%","0.00%","0.00%","0.00%","0.00%"
"B07FK8QJRJ","FURINNO Turn-N-Tube Display Rack, 3-Tier Single, Walnut/Brown","$84.98","0.07%","0.00%","-51.90%",6,"0.09%","0.00%","-50.00%",4,"0.07%","-50.00%","-80.95%",2,0,179,"$25.13","0.00%",86,"-23.89%","-80.09%","4.65%","0.00%","0.00%","-100.00%","0.00%"
"B07HH45G3V","FURINNO Turn-S-Tube 5-Tier Corner Square Rack Display Shelf, Americano/Black","$84.90","0.07%","200.00%","-77.29%",6,"0.09%","200.00%","-64.71%",1,"0.02%","-85.71%","-94.12%",2,0,109,"$38.31","0.00%",128,"-22.89%","-67.10%","0.78%","2.29%","0.04%","29.77%","0.00%"
"B07PSQ7B37","Furinno Turn-N-Tube 5-Tier Multipurpose Shelf Display Rack, Single, Black/Grey","$83.40","0.07%","0.00%","0.00%",3,"0.05%","0.00%","0.00%",2,"0.03%","-33.33%","0.00%",0,0,196,"$43.17","0.00%",111,"1.83%","0.00%","1.80%","0.00%","0.00%","-100.00%","0.00%"
"B07PQHNXMJ","Furinno Turn-N-Tube 5-Tier Multipurpose Shelf Display Rack, Single, Dark Cherry/Black","$83.40","0.07%","-34.74%","-70.00%",3,"0.05%","-40.00%","-70.00%",8,"0.14%","60.00%","-38.46%",0,0,198,"$42.52","0.00%",147,"-16.95%","-77.42%","5.44%","0.67%","0.01%","20.13%","0.00%"
"B07PPCZYJ1","Furinno Turn-N-Tube 5-Tier Multipurpose Shelf Display Rack, Classic, Walnut/Brown","$83.40","0.07%","-25.00%","-78.57%",3,"0.05%","50.00%","-78.57%",2,"0.03%","-71.43%","-33.33%",0,0,212,"$35.70","0.00%",60,"-32.58%","-38.78%","3.33%","1.59%","0.01%","0.00%","0.00%"
"B07T9BB3NS","Furinno Turn-N-Tube 4-Tier Wide Display Shelf, French Oak Grey/Black","$83.18","0.07%","-33.33%","0.00%",2,"0.03%","-33.33%","0.00%",2,"0.03%","-50.00%","0.00%",0,0,174,"$59.82","0.00%",80,"11.11%","0.00%","2.50%","5.00%","0.05%","80.00%","0.00%"
"B01FX5CLBC","FURINNO Jaya Simple Design Bookcase, Walnut","$82.18","0.07%","33.45%","-83.16%",7,"0.11%","40.00%","-80.00%",5,"0.09%","25.00%","-87.80%",1,0,133,"$22.62","0.00%",227,"15.82%","-56.43%","2.20%","1.69%","0.05%","67.93%","0.00%"
"B08GPGCPQW","FURINNO Frans Turn-N Half Round Console Table with Stainless Steel Tubes, White Oak","$82.06","0.07%","0.00%","0.00%",2,"0.03%","0.00%","0.00%",1,"0.02%","-50.00%","0.00%",0,0,155,"$46.15","0.00%",14,"-12.50%","0.00%","7.14%","0.00%","0.00%","0.00%","0.00%"
"B07PQHQM3S","Furinno Turn-S-Tube 3-Tier Compact Multipurpose Shelf Display Rack, Square, Light Blue/White","$81.04","0.07%","300.00%","0.00%",4,"0.06%","300.00%","0.00%",2,"0.03%","-33.33%","-50.00%",0,0,227,"$21.89","0.00%",50,"-34.21%","-39.02%","4.00%","13.73%","0.09%","0.00%","0.00%"
"B07HH7QW7S","Furinno Simplistic End Table, Americano/Black","$80.25","0.07%","25.00%","-90.07%",5,"0.08%","25.00%","-86.49%",2,"0.03%","-75.00%","-92.59%",0,0,352,"$50.30","12.34%",106,"-10.17%","-90.51%","1.89%","16.41%","0.28%","40.48%","0.00%"
"B07V45N7N2","Furinno Jaya Simplistic Computer Study Desk, French Oak Grey/Black","$80.20","0.07%","100.00%","0.00%",2,"0.03%","100.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,622,"$54.57","0.00%",78,"-12.36%","0.00%","1.28%","2.56%","0.03%","-54.36%","0.00%"
"B0752BGJ29","FURINNO Indo L-Shaped Desk with Bookshelves, Espresso","$79.68","0.07%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,1,"—","$0.00","0.00%",65,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B00HDPMBL6","Furinno End Table Bedroom Night Stand, Petite, Espresso, Set of 2","$79.07","0.07%","-42.68%","-81.53%",3,"0.05%","-40.00%","-83.33%",2,"0.03%","-81.82%","-85.71%",0,0,119,"$42.32","0.04%",186,"-8.37%","-72.28%","1.08%","0.00%","0.00%","0.00%","0.00%"
"B083FQ1MSP","Furinno FM19124CWN Camus Modern Living Room Table Set, Columbia Walnut","$78.40","0.07%","0.00%","0.00%",1,"0.02%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,0,328,"$96.35","0.00%",8,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07PM8THBQ","Furinno Turn-N-Tube 5-Tier Multipurpose Shelf Display Rack, Single, Sonoma Oak/White","$78.07","0.07%","31.87%","-78.02%",3,"0.05%","50.00%","-75.00%",2,"0.03%","100.00%","-77.78%",0,0,190,"$45.63","0.07%",99,"-1.98%","-69.06%","2.02%","0.99%","0.01%","-48.02%","0.00%"
"B07CFH2WMB","FURINNO Laval Button Tufted Upholstered Platform Bed - Full (Glacier)","$77.91","0.07%","-66.67%","-32.57%",1,"0.02%","-66.67%","0.00%",0,"0.00%","-100.00%","-100.00%",1,0,"1,326","$146.10","-5.36%",109,"-29.68%","-53.62%","0.00%","2.68%","0.04%","110.27%","0.00%"
"B00X83JMUA","Furinno Turn-S-Tube No Tools 3-Tier Entertainment TV Stands, Espresso/Black","$77.88","0.07%","200.00%","-81.94%",3,"0.05%","200.00%","-82.35%",2,"0.03%","-50.00%","-85.71%",0,0,381,"$48.28","-1.93%",156,"38.05%","-61.95%","1.28%","3.82%","0.08%","43.95%","0.00%"
"B076HS6HFT","Furinno Efficient Home Laptop Notebook Computer Desk, Square Side Shelves, Dark Walnut","$77.70","0.07%","-24.05%","-80.00%",3,"0.05%","-25.00%","-80.00%",4,"0.07%","300.00%","-86.21%",0,0,"3,011","$37.13","0.00%",266,"40.74%","-73.27%","1.50%","0.74%","0.03%","-63.57%","0.00%"
"B08GP8MLLQ","FURINNO Lucca Nightstand, 1-Pack, White","$77.40","0.07%","0.00%","0.00%",2,"0.03%","0.00%","0.00%",6,"0.10%","100.00%","0.00%",0,0,683,"$51.44","0.00%",77,"-44.60%","0.00%","7.79%","0.00%","0.00%","0.00%","17.24%"
"B01FH836O6","Furinno Turn-N-Tube Easy Assembly Multipurpose Shelf, Round, Espresso/Grey","$77.10","0.07%","0.00%","149.92%",6,"0.09%","0.00%","100.00%",6,"0.10%","200.00%","-14.29%",0,0,150,"$27.01","0.00%",60,"3.45%","-68.91%","10.00%","0.00%","0.00%","-100.00%","0.00%"
"B0039YWA02","FURINNO Turn-N-Tube 5-Tier Corner Square Rack Display Shelf, Round, Light Cherry/Black","$75.25","0.07%","-36.36%","0.00%",7,"0.11%","-36.36%","0.00%",5,"0.09%","-58.33%","150.00%",1,0,157,"$26.08","0.00%",435,"9.02%","46.96%","1.15%","0.23%","0.01%","-53.89%","0.00%"
"B075PX4Y72","Furinno Turn-N-Tube No Tools Entertainment Center, Round, Square corner, Dark Walnut,11257DWN","$74.30","0.06%","-37.50%","-57.47%",5,"0.08%","-37.50%","-44.44%",8,"0.14%","33.33%","60.00%",1,0,373,"$29.70","0.00%",123,"38.20%","-64.66%","6.50%","0.00%","0.00%","0.00%","0.00%"
"B07HG9L41D","FURINNO Andrey End Table Nightstand with Bin Drawer, 1-Pack, Americano/Medium Brown","$74.00","0.06%","0.00%","-72.36%",4,"0.06%","0.00%","-76.47%",0,"0.00%","-100.00%","-100.00%",0,0,690,"$25.15","0.00%",36,"-10.00%","-94.55%","0.00%","5.26%","0.03%","115.79%","0.00%"
"B074NH61RS","Furinno 5-Tier Reversible Color Open Shelf Bookcase , White/Green 11055WH/GR","$73.83","0.06%","0.00%","-25.00%",3,"0.05%","0.00%","-25.00%",2,"0.03%","0.00%","100.00%",1,0,176,"$38.30","0.00%",153,"-9.47%","-90.94%","1.31%","5.88%","0.12%","-16.67%","0.00%"
"B074NDK4BS","Furinno 5-Tier Reversible Color Open Shelf Bookcase , White/Light Blue 11055WH/LBL","$73.83","0.06%","0.00%","0.00%",3,"0.05%","0.00%","0.00%",4,"0.07%","33.33%","0.00%",0,0,223,"$33.06","0.00%",217,"-27.18%","0.00%","1.84%","3.23%","0.09%","-56.30%","0.00%"
"B07PM8S7WW","Furinno Turn-N-Tube 5-Tier Multipurpose Shelf Display Rack, Single, Espresso/Black","$72.89","0.06%","31.10%","-34.45%",3,"0.05%","50.00%","-25.00%",4,"0.07%","300.00%","300.00%",0,0,200,"$41.55","0.00%",117,"17.00%","735.71%","3.42%","0.82%","0.01%","-58.20%","0.00%"
"B0083IYNSG","Furinno No Tools Tube Entertainment Center, Light Cherry/Black","$72.80","0.06%","-2.02%","-53.81%",4,"0.06%","0.00%","-50.00%",5,"0.09%","25.00%","-37.50%",0,0,410,"$27.56","0.00%",77,"13.24%","-71.38%","6.49%","0.00%","0.00%","-100.00%","0.00%"
"B07FZ7F6FH","FURINNO Simplistic Study Table, French Oak Grey","$72.66","0.06%","21.36%","-91.55%",5,"0.08%","25.00%","-87.18%",14,"0.24%","100.00%","-73.08%",5,0,536,"$31.32","0.00%",416,"23.81%","-71.23%","3.37%","0.94%","0.05%","-34.08%","0.00%"
"B01M9EQ8UD","FURINNO Computer Study Desk","$70.82","0.06%","0.00%","-94.51%",2,"0.03%","0.00%","-93.33%",4,"0.07%","100.00%","-75.00%",1,0,624,"$54.18","0.00%",134,"11.67%","-62.88%","2.99%","0.00%","0.00%","-100.00%","0.00%"
"B07T86ZJYG","Furinno Turn-N-Tube DIY Multipurpose Combination Rack, Espresso/Black","$70.77","0.06%","0.00%","200.00%",3,"0.05%","0.00%","200.00%",5,"0.09%","400.00%","0.00%",0,0,215,"$28.51","0.00%",43,"34.38%","0.00%","11.63%","4.65%","0.03%","-25.58%","0.00%"
"B07MVCXGG7","Furinno Turn-N-Tube 5 Tier Corner Display Rack 2 Pack, French Oak Grey/Black","$70.00","0.06%","-66.67%","0.00%",2,"0.03%","-66.67%","0.00%",2,"0.03%","-33.33%","0.00%",0,0,196,"$49.83","0.00%",90,"15.38%","0.00%","2.22%","4.26%","0.05%","72.34%","0.00%"
"B075QN9KCK","FURINNO Simply Modern 3-Tier Open Book Shelf","$69.68","0.06%","0.00%","0.00%",3,"0.05%","0.00%","0.00%",3,"0.05%","-25.00%","0.00%",0,0,148,"$54.71","0.00%",100,"13.64%","-50.25%","3.00%","0.97%","0.01%","0.00%","0.00%"
"B00BGNI7UA","Furinno 12077EX/BK Turn-n-Tube Multipurpose 3-Tier Corner Shelf, Espresso/Black","$69.00","0.06%","-53.85%","-14.29%",6,"0.09%","-53.85%","-14.29%",5,"0.09%","-28.57%","-64.29%",0,0,38,"$31.44","5.75%",317,"-9.69%","-47.95%","1.58%","0.00%","0.00%","-100.00%","0.00%"
"B07PPD1F58","Furinno Turn-N-Tube Display Rack, 3-Tier Single, Espresso/Black","$68.93","0.06%","-20.66%","-67.37%",5,"0.08%","-37.50%","-61.54%",9,"0.15%","0.00%","-18.18%",0,0,202,"$24.77","0.00%",183,"-16.44%","-65.14%","4.92%","0.00%","0.00%","-100.00%","1.63%"
"B077TV4788","FURINNO Turn-N-Tube 2 Space Shelf, Walnut/Brown","$68.88","0.06%","0.00%","-60.55%",6,"0.09%","0.00%","-68.42%",3,"0.05%","-66.67%","-93.88%",0,0,172,"$20.07","0.00%",115,"23.66%","-91.04%","2.61%","0.00%","0.00%","-100.00%","0.00%"
"B00LU0ZO1Y","Furinno Turn-N-Tube 3-Tier Entertainment TV Stands, Round, Oak/White","$68.06","0.06%","100.00%","0.00%",4,"0.06%","100.00%","0.00%",2,"0.03%","-60.00%","0.00%",0,0,384,"$35.77","-0.75%",85,"-7.61%","0.00%","2.35%","0.00%","0.00%","0.00%","0.00%"
"B01J6N5PW4","FURINNO JAYA TV Stand, Black","$67.62","0.06%","50.00%","-93.67%",2,"0.03%","0.00%","-94.29%",2,"0.03%","100.00%","-81.82%",0,1,337,"$90.46","37.85%",155,"1.31%","-88.37%","1.29%","1.90%","0.04%","0.00%","0.00%"
"B08GPQ2ZD4","FURINNO Moretti Modern Wide Stackable Shelf, French Oak Grey","$66.49","0.06%","0.00%","0.00%",1,"0.02%","0.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,173,"$73.88","0.00%",22,"0.00%","0.00%","4.55%","0.00%","0.00%","0.00%","0.00%"
"B07PPD27NK","Furinno Turn-N-Tube 4-Tier Multipurpose Shelf Display Rack, Single, Light Blue/White","$66.06","0.06%","-40.00%","-25.00%",3,"0.05%","-40.00%","-25.00%",2,"0.03%","-33.33%","0.00%",0,0,216,"$34.92","0.00%",238,"-1.65%","-28.31%","0.84%","2.10%","0.07%","-26.17%","0.00%"
"B0928Q23YC","Furinno Pasir 3-Tier Open Shelf Bookcase, Dark Espresso","$66.00","0.06%","200.00%","0.00%",3,"0.05%","200.00%","0.00%",1,"0.02%","-66.67%","0.00%",0,0,162,"$33.92","0.00%",72,"-28.00%","0.00%","1.39%","0.00%","0.00%","0.00%","0.00%"
"B075PXTSVY","FURINNO Simplistic A Frame Computer Desk, Dark Walnut","$65.74","0.06%","100.00%","0.00%",2,"0.03%","100.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,673,"$43.42","0.00%",103,"-6.36%","0.00%","0.97%","0.00%","0.00%","0.00%","0.00%"
"B08H4SBYZH","FURINNO Moretti Modern Stackable Shelf, Columbia Walnut","$65.66","0.06%","0.00%","0.00%",2,"0.03%","0.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,0,171,"$37.13","0.00%",3,"-76.92%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B00DMBU61C","Furinno Turn-N-Tube End Table, Dark Cherry/Black","$65.26","0.06%","321.03%","-92.77%",7,"0.11%","250.00%","-93.40%",5,"0.09%","-28.57%","-94.44%",0,0,495,"$25.09","0.00%",197,"-1.50%","-89.59%","2.54%","1.46%","0.04%","-0.98%","0.00%"
"B07PRN9PFD","Furinno Turn-S-Tube 3-Tier Compact Multipurpose Shelf Display Rack, Square, Espresso/Black","$65.20","0.06%","-42.86%","0.00%",4,"0.06%","-42.86%","0.00%",7,"0.12%","250.00%","133.33%",0,0,213,"$26.46","0.00%",84,"-1.18%","-59.62%","8.33%","0.00%","0.00%","0.00%","0.00%"
"B07PM8TFB3","Furinno Turn-N-Tube Display Rack, 3-Tier Single, Sonoma Oak/White","$64.08","0.06%","7.70%","281.88%",6,"0.09%","20.00%","500.00%",0,"0.00%","-100.00%","-100.00%",0,0,166,"$28.74","0.00%",75,"-39.52%","-79.56%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07TCDPFWZ","Furinno Turn-N-Tube 3-Tier Sofa Side Table Tall, French Oak Grey/Black","$63.75","0.06%","50.00%","0.00%",3,"0.05%","50.00%","0.00%",5,"0.09%","150.00%","0.00%",0,0,766,"$26.36","0.00%",72,"-2.70%","0.00%","6.94%","0.00%","0.00%","0.00%","0.00%"
"B007BV7J0K","Furinno Pasir 3 Tier Open Shelf, Steam Beech","$63.40","0.05%","9.31%","-6.76%",5,"0.08%","0.00%","25.00%",2,"0.03%","-75.00%","100.00%",0,0,188,"$28.18","0.00%",149,"7.19%","-34.93%","1.34%","0.00%","0.00%","0.00%","0.00%"
"B00IZCW6KC","Furinno End Table Bedroom Night Stand w/Bin Drawer, Dark Brown/Black","$61.22","0.05%","-5.96%","-58.20%",6,"0.09%","-14.29%","-53.85%",18,"0.31%","38.46%","-14.29%",0,0,471,"$30.99","0.00%",195,"20.37%","-69.72%","9.23%","0.51%","0.01%","-58.16%","0.00%"
"B07PQHRM3N","Furinno Turn-S-Tube 4-Tier Multipurpose Shelf Display Rack, Square, Light Blue/White","$59.55","0.05%","0.00%","170.07%",3,"0.05%","0.00%","200.00%",0,"0.00%","-100.00%","-100.00%",0,0,220,"$34.33","0.00%",65,"-35.00%","-72.34%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07FFWJFNY","Furinno Pasir 3-Tier Open Shelf Bookcase, Columbia Walnut","$59.19","0.05%","-13.46%","-95.10%",3,"0.05%","0.00%","-94.23%",5,"0.09%","400.00%","-84.38%",2,0,161,"$34.06","0.00%",93,"3.33%","-86.85%","5.38%","0.00%","0.00%","-100.00%","0.00%"
"B092CTD3XR","FURINNO Efficient Home Laptop Notebook Computer Desk with Square Shelves, Side, Dark Espresso/Black","$58.00","0.05%","0.00%","0.00%",2,"0.03%","0.00%","0.00%",1,"0.02%","-50.00%","0.00%",0,0,656,"$42.00","0.00%",54,"63.64%","0.00%","1.85%","0.00%","0.00%","0.00%","0.00%"
"B01CP3DSAI","FURINNO Turn-N-Tube Haydn End Table, 1-Pack, French Oak Grey/Black","$57.62","0.05%","274.16%","87.08%",7,"0.11%","250.00%","75.00%",12,"0.20%","200.00%","300.00%",0,0,446,"$27.75","-2.71%",250,"-3.47%","29.53%","4.80%","1.93%","0.07%","2.32%","18.87%"
"B07HH8V976","Furinno Turn-S-Tube 4-Tier Multipurpose Shelf Display Rack, Square, Americano/Black","$57.35","0.05%","-43.83%","160.68%",3,"0.05%","-57.14%","200.00%",11,"0.19%","1,000.00%","0.00%",0,0,177,"$38.15","9.53%",101,"10.99%","0.00%","10.89%","0.97%","0.01%","0.00%","0.00%"
